Period,Date_Range,Environment,Time,PPFD
Nov 2004,08-09/11/2004,Open area 2m,16:30,866.4
Nov 2004,08-09/11/2004,Open area 2m,16:40,752.8
Nov 2004,08-09/11/2004,Open area 2m,16:50,720.6
Nov 2004,08-09/11/2004,Open area 2m,17:00,690.7
Nov 2004,08-09/11/2004,Open area 2m,17:10,482.9
Nov 2004,08-09/11/2004,Open area 2m,17:20,447.1
Nov 2004,08-09/11/2004,Open area 2m,17:30,456.8
Nov 2004,08-09/11/2004,Open area 2m,17:40,615.7
Nov 2004,08-09/11/2004,Open area 2m,17:50,467.2
Nov 2004,08-09/11/2004,Open area 2m,18:00,329.9
Nov 2004,08-09/11/2004,Open area 2m,18:10,244.4
Nov 2004,08-09/11/2004,Open area 2m,18:20,176.3
Nov 2004,08-09/11/2004,Open area 2m,18:30,86.74
Nov 2004,08-09/11/2004,Open area 2m,18:40,11.484
Nov 2004,08-09/11/2004,Open area 2m,18:50,3.471
Nov 2004,08-09/11/2004,Open area 2m,5:50,2.88
Nov 2004,08-09/11/2004,Open area 2m,6:00,6.83
Nov 2004,08-09/11/2004,Open area 2m,6:10,10.42
Nov 2004,08-09/11/2004,Open area 2m,6:20,22.67
Nov 2004,08-09/11/2004,Open area 2m,6:30,34.92
Nov 2004,08-09/11/2004,Open area 2m,6:40,50.37
Nov 2004,08-09/11/2004,Open area 2m,6:50,76.02
Nov 2004,08-09/11/2004,Open area 2m,7:00,74.11
Nov 2004,08-09/11/2004,Open area 2m,7:10,89.77
Nov 2004,08-09/11/2004,Open area 2m,7:20,82.82
Nov 2004,08-09/11/2004,Open area 2m,7:30,114.1
Nov 2004,08-09/11/2004,Open area 2m,7:40,139.5
Nov 2004,08-09/11/2004,Open area 2m,7:50,185.9
Nov 2004,08-09/11/2004,Open area 2m,8:00,175.9
Nov 2004,08-09/11/2004,Open area 2m,8:10,297.8
Nov 2004,08-09/11/2004,Open area 2m,8:20,261.9
Nov 2004,08-09/11/2004,Open area 2m,8:30,228.3
Nov 2004,08-09/11/2004,Open area 2m,8:40,256.5
Nov 2004,08-09/11/2004,Open area 2m,8:50,353.0
Nov 2004,08-09/11/2004,Open area 2m,9:00,858.6
Nov 2004,08-09/11/2004,Open area 2m,9:10,1236.0
Nov 2004,08-09/11/2004,Open area 2m,9:20,1338.0
Nov 2004,08-09/11/2004,Open area 2m,9:30,1573.0
Nov 2004,08-09/11/2004,Open area 2m,9:40,1483.0
Nov 2004,08-09/11/2004,Open area 2m,9:50,1477.0
Jan 2005,07-8/01/2005,AFS 1.2m,10:00,54.55
Jan 2005,07-8/01/2005,AFS 1.2m,10:10,56.95
Jan 2005,07-8/01/2005,AFS 1.2m,10:20,54.45
Jan 2005,07-8/01/2005,AFS 1.2m,10:30,54.65
Jan 2005,07-8/01/2005,AFS 1.2m,10:40,61.05
Jan 2005,07-8/01/2005,AFS 1.2m,10:50,60.65
Jan 2005,07-8/01/2005,AFS 1.2m,11:00,65.85
Jan 2005,07-8/01/2005,AFS 1.2m,11:10,67.15
Jan 2005,07-8/01/2005,AFS 1.2m,11:20,59.85
Jan 2005,07-8/01/2005,AFS 1.2m,11:30,66.85
Jan 2005,07-8/01/2005,AFS 1.2m,11:40,69.0
Jan 2005,07-8/01/2005,AFS 1.2m,11:50,76.4
Jan 2005,07-8/01/2005,AFS 1.2m,12:00,77.9
Jan 2005,07-8/01/2005,AFS 1.2m,12:10,79.0
Jan 2005,07-8/01/2005,AFS 1.2m,12:20,65.65
Jan 2005,07-8/01/2005,AFS 1.2m,12:30,73.2
Jan 2005,07-8/01/2005,AFS 1.2m,12:40,82.45
Jan 2005,07-8/01/2005,AFS 1.2m,12:50,83.2
Jan 2005,07-8/01/2005,AFS 1.2m,13:00,84.55
Jan 2005,07-8/01/2005,AFS 1.2m,13:10,90.05
Jan 2005,07-8/01/2005,AFS 1.2m,13:20,92.15
Jan 2005,07-8/01/2005,AFS 1.2m,13:30,87.45
Jan 2005,07-8/01/2005,AFS 1.2m,13:40,117.1
Jan 2005,07-8/01/2005,AFS 1.2m,13:50,93.5
Jan 2005,07-8/01/2005,AFS 1.2m,14:00,78.7
Jan 2005,07-8/01/2005,AFS 1.2m,14:10,47.29
Jan 2005,07-8/01/2005,AFS 1.2m,14:20,53.35
Jan 2005,07-8/01/2005,AFS 1.2m,14:30,88.0
Jan 2005,07-8/01/2005,AFS 1.2m,14:40,106.15
Jan 2005,07-8/01/2005,AFS 1.2m,14:50,96.95
Jan 2005,07-8/01/2005,AFS 1.2m,15:00,79.25
Jan 2005,07-8/01/2005,AFS 1.2m,15:10,100.0
Jan 2005,07-8/01/2005,AFS 1.2m,15:20,96.6
Jan 2005,07-8/01/2005,AFS 1.2m,15:30,98.55
Jan 2005,07-8/01/2005,AFS 1.2m,15:40,90.2
Jan 2005,07-8/01/2005,AFS 1.2m,15:50,109.05
Jan 2005,07-8/01/2005,AFS 1.2m,16:00,123.0
Jan 2005,07-8/01/2005,AFS 1.2m,16:10,132.25
Jan 2005,07-8/01/2005,AFS 1.2m,16:20,115.85
Jan 2005,07-8/01/2005,AFS 1.2m,16:30,113.35
Jan 2005,07-8/01/2005,AFS 1.2m,16:40,75.7
Jan 2005,07-8/01/2005,AFS 1.2m,16:50,82.25
Jan 2005,07-8/01/2005,AFS 1.2m,17:00,67.75
Jan 2005,07-8/01/2005,AFS 1.2m,17:10,69.3
Jan 2005,07-8/01/2005,AFS 1.2m,17:20,78.9
Jan 2005,07-8/01/2005,AFS 1.2m,17:30,52.6
Jan 2005,07-8/01/2005,AFS 1.2m,17:40,39.71
Jan 2005,07-8/01/2005,AFS 1.2m,17:50,28.935
Jan 2005,07-8/01/2005,AFS 1.2m,18:00,29.46
Jan 2005,07-8/01/2005,AFS 1.2m,18:10,21.4
Jan 2005,07-8/01/2005,AFS 1.2m,18:20,15.34
Jan 2005,07-8/01/2005,AFS 1.2m,18:30,10.28
Jan 2005,07-8/01/2005,AFS 1.2m,18:40,4.558
Jan 2005,07-8/01/2005,AFS 1.2m,18:50,3.561
Jan 2005,07-8/01/2005,AFS 1.2m,19:00,2.564
Jan 2005,07-8/01/2005,AFS 1.2m,19:10,1.567
Jan 2005,07-8/01/2005,AFS 1.2m,19:20,0.57
Jan 2005,07-8/01/2005,AFS 1.2m,5:40,0.1144
Jan 2005,07-8/01/2005,AFS 1.2m,5:50,0.1144
Jan 2005,07-8/01/2005,AFS 1.2m,6:00,0.1144
Jan 2005,07-8/01/2005,AFS 1.2m,6:10,0.8725
Jan 2005,07-8/01/2005,AFS 1.2m,6:20,1.6495
Jan 2005,07-8/01/2005,AFS 1.2m,6:30,3.7335
Jan 2005,07-8/01/2005,AFS 1.2m,6:40,10.74
Jan 2005,07-8/01/2005,AFS 1.2m,6:50,18.095
Jan 2005,07-8/01/2005,AFS 1.2m,7:00,15.98
Jan 2005,07-8/01/2005,AFS 1.2m,7:10,21.075
Jan 2005,07-8/01/2005,AFS 1.2m,7:20,49.065
Jan 2005,07-8/01/2005,AFS 1.2m,7:30,49.98
Jan 2005,07-8/01/2005,AFS 1.2m,7:40,31.84
Jan 2005,07-8/01/2005,AFS 1.2m,7:50,42.31
Jan 2005,07-8/01/2005,AFS 1.2m,8:00,34.61
Jan 2005,07-8/01/2005,AFS 1.2m,8:10,41.0
Jan 2005,07-8/01/2005,AFS 1.2m,8:20,39.13
Jan 2005,07-8/01/2005,AFS 1.2m,8:30,53.85
Jan 2005,07-8/01/2005,AFS 1.2m,8:40,47.005
Jan 2005,07-8/01/2005,AFS 1.2m,8:50,40.83
Jan 2005,07-8/01/2005,AFS 1.2m,9:00,41.59
Jan 2005,07-8/01/2005,AFS 1.2m,9:10,42.715
Jan 2005,07-8/01/2005,AFS 1.2m,9:20,43.69
Jan 2005,07-8/01/2005,AFS 1.2m,9:30,45.47
Jan 2005,07-8/01/2005,AFS 1.2m,9:40,51.6
Jan 2005,07-8/01/2005,AFS 1.2m,9:50,53.2
Jan 2005,08-09/01/2005,AFS 1.2m,10:00,55.3
Jan 2005,08-09/01/2005,AFS 1.2m,10:10,57.35
Jan 2005,08-09/01/2005,AFS 1.2m,10:20,59.35
Jan 2005,08-09/01/2005,AFS 1.2m,10:30,65.4
Jan 2005,08-09/01/2005,AFS 1.2m,10:40,70.4
Jan 2005,08-09/01/2005,AFS 1.2m,10:50,70.1
Jan 2005,08-09/01/2005,AFS 1.2m,11:00,70.05
Jan 2005,08-09/01/2005,AFS 1.2m,11:10,71.85
Jan 2005,08-09/01/2005,AFS 1.2m,11:20,67.7
Jan 2005,08-09/01/2005,AFS 1.2m,11:30,77.2
Jan 2005,08-09/01/2005,AFS 1.2m,11:40,75.7
Jan 2005,08-09/01/2005,AFS 1.2m,11:50,79.0
Jan 2005,08-09/01/2005,AFS 1.2m,12:00,86.05
Jan 2005,08-09/01/2005,AFS 1.2m,12:10,89.6
Jan 2005,08-09/01/2005,AFS 1.2m,12:20,92.05
Jan 2005,08-09/01/2005,AFS 1.2m,12:30,86.9
Jan 2005,08-09/01/2005,AFS 1.2m,12:40,86.15
Jan 2005,08-09/01/2005,AFS 1.2m,12:50,92.7
Jan 2005,08-09/01/2005,AFS 1.2m,13:00,104.65
Jan 2005,08-09/01/2005,AFS 1.2m,13:10,87.4
Jan 2005,08-09/01/2005,AFS 1.2m,13:20,101.75
Jan 2005,08-09/01/2005,AFS 1.2m,13:30,92.25
Jan 2005,08-09/01/2005,AFS 1.2m,13:40,94.0
Jan 2005,08-09/01/2005,AFS 1.2m,13:50,101.6
Jan 2005,08-09/01/2005,AFS 1.2m,14:00,89.45
Jan 2005,08-09/01/2005,AFS 1.2m,14:10,82.95
Jan 2005,08-09/01/2005,AFS 1.2m,14:20,95.35
Jan 2005,08-09/01/2005,AFS 1.2m,14:30,109.75
Jan 2005,08-09/01/2005,AFS 1.2m,14:40,118.95
Jan 2005,08-09/01/2005,AFS 1.2m,14:50,110.95
Jan 2005,08-09/01/2005,AFS 1.2m,15:00,98.4
Jan 2005,08-09/01/2005,AFS 1.2m,15:10,99.65
Jan 2005,08-09/01/2005,AFS 1.2m,15:20,90.05
Jan 2005,08-09/01/2005,AFS 1.2m,15:30,63.8
Jan 2005,08-09/01/2005,AFS 1.2m,15:40,65.35
Jan 2005,08-09/01/2005,AFS 1.2m,15:50,55.05
Jan 2005,08-09/01/2005,AFS 1.2m,16:00,63.6
Jan 2005,08-09/01/2005,AFS 1.2m,16:10,107.05
Jan 2005,08-09/01/2005,AFS 1.2m,16:20,98.45
Jan 2005,08-09/01/2005,AFS 1.2m,16:30,83.2
Jan 2005,08-09/01/2005,AFS 1.2m,16:40,83.95
Jan 2005,08-09/01/2005,AFS 1.2m,16:50,88.55
Jan 2005,08-09/01/2005,AFS 1.2m,17:00,92.3
Jan 2005,08-09/01/2005,AFS 1.2m,17:10,92.6
Jan 2005,08-09/01/2005,AFS 1.2m,17:20,77.35
Jan 2005,08-09/01/2005,AFS 1.2m,17:30,69.45
Jan 2005,08-09/01/2005,AFS 1.2m,17:40,48.03
Jan 2005,08-09/01/2005,AFS 1.2m,17:50,46.57
Jan 2005,08-09/01/2005,AFS 1.2m,18:00,42.94
Jan 2005,08-09/01/2005,AFS 1.2m,18:10,33.715
Jan 2005,08-09/01/2005,AFS 1.2m,18:20,28.22
Jan 2005,08-09/01/2005,AFS 1.2m,18:30,21.7925
Jan 2005,08-09/01/2005,AFS 1.2m,18:40,15.365
Jan 2005,08-09/01/2005,AFS 1.2m,18:50,8.9375
Jan 2005,08-09/01/2005,AFS 1.2m,19:00,2.51
Jan 2005,08-09/01/2005,AFS 1.2m,19:10,0.9175
Jan 2005,08-09/01/2005,AFS 1.2m,19:20,0.1144
Jan 2005,08-09/01/2005,AFS 1.2m,5:40,0.1144
Jan 2005,08-09/01/2005,AFS 1.2m,5:50,0.1144
Jan 2005,08-09/01/2005,AFS 1.2m,6:00,0.276
Jan 2005,08-09/01/2005,AFS 1.2m,6:10,0.853
Jan 2005,08-09/01/2005,AFS 1.2m,6:20,1.43
Jan 2005,08-09/01/2005,AFS 1.2m,6:30,2.693
Jan 2005,08-09/01/2005,AFS 1.2m,6:40,5.78
Jan 2005,08-09/01/2005,AFS 1.2m,6:50,11.735
Jan 2005,08-09/01/2005,AFS 1.2m,7:00,16.015
Jan 2005,08-09/01/2005,AFS 1.2m,7:10,27.4
Jan 2005,08-09/01/2005,AFS 1.2m,7:20,47.35
Jan 2005,08-09/01/2005,AFS 1.2m,7:30,32.29
Jan 2005,08-09/01/2005,AFS 1.2m,7:40,32.29
Jan 2005,08-09/01/2005,AFS 1.2m,7:50,32.535
Jan 2005,08-09/01/2005,AFS 1.2m,8:00,41.335
Jan 2005,08-09/01/2005,AFS 1.2m,8:10,52.7
Jan 2005,08-09/01/2005,AFS 1.2m,8:20,48.21
Jan 2005,08-09/01/2005,AFS 1.2m,8:30,46.59
Jan 2005,08-09/01/2005,AFS 1.2m,8:40,42.97
Jan 2005,08-09/01/2005,AFS 1.2m,8:50,43.345
Jan 2005,08-09/01/2005,AFS 1.2m,9:00,44.28
Jan 2005,08-09/01/2005,AFS 1.2m,9:10,45.145
Jan 2005,08-09/01/2005,AFS 1.2m,9:20,46.515
Jan 2005,08-09/01/2005,AFS 1.2m,9:30,48.005
Jan 2005,08-09/01/2005,AFS 1.2m,9:40,49.905
Jan 2005,08-09/01/2005,AFS 1.2m,9:50,52.5
Jan 2005,09-10/01/2005,AFS 2m,10:00,44.79
Jan 2005,09-10/01/2005,AFS 2m,10:10,70.1
Jan 2005,09-10/01/2005,AFS 2m,10:20,71.55
Jan 2005,09-10/01/2005,AFS 2m,10:30,43.95
Jan 2005,09-10/01/2005,AFS 2m,10:40,38.895
Jan 2005,09-10/01/2005,AFS 2m,10:50,54.15
Jan 2005,09-10/01/2005,AFS 2m,11:00,62.15
Jan 2005,09-10/01/2005,AFS 2m,11:10,60.7
Jan 2005,09-10/01/2005,AFS 2m,11:20,78.1
Jan 2005,09-10/01/2005,AFS 2m,11:30,85.7
Jan 2005,09-10/01/2005,AFS 2m,11:40,83.55
Jan 2005,09-10/01/2005,AFS 2m,11:50,86.5
Jan 2005,09-10/01/2005,AFS 2m,12:00,86.8
Jan 2005,09-10/01/2005,AFS 2m,12:10,91.55
Jan 2005,09-10/01/2005,AFS 2m,12:20,89.7
Jan 2005,09-10/01/2005,AFS 2m,12:30,95.15
Jan 2005,09-10/01/2005,AFS 2m,12:40,93.05
Jan 2005,09-10/01/2005,AFS 2m,12:50,92.55
Jan 2005,09-10/01/2005,AFS 2m,13:00,93.35
Jan 2005,09-10/01/2005,AFS 2m,13:10,98.0
Jan 2005,09-10/01/2005,AFS 2m,13:20,102.3
Jan 2005,09-10/01/2005,AFS 2m,13:30,103.55
Jan 2005,09-10/01/2005,AFS 2m,13:40,94.8
Jan 2005,09-10/01/2005,AFS 2m,13:50,78.45
Jan 2005,09-10/01/2005,AFS 2m,14:00,82.0
Jan 2005,09-10/01/2005,AFS 2m,14:10,84.6
Jan 2005,09-10/01/2005,AFS 2m,14:20,90.25
Jan 2005,09-10/01/2005,AFS 2m,14:30,93.25
Jan 2005,09-10/01/2005,AFS 2m,14:40,97.1
Jan 2005,09-10/01/2005,AFS 2m,14:50,99.05
Jan 2005,09-10/01/2005,AFS 2m,15:00,100.35
Jan 2005,09-10/01/2005,AFS 2m,15:10,101.15
Jan 2005,09-10/01/2005,AFS 2m,15:20,104.3
Jan 2005,09-10/01/2005,AFS 2m,15:30,106.65
Jan 2005,09-10/01/2005,AFS 2m,15:40,101.75
Jan 2005,09-10/01/2005,AFS 2m,15:50,97.8
Jan 2005,09-10/01/2005,AFS 2m,16:00,98.65
Jan 2005,09-10/01/2005,AFS 2m,16:10,93.1
Jan 2005,09-10/01/2005,AFS 2m,16:20,77.2
Jan 2005,09-10/01/2005,AFS 2m,16:30,39.19
Jan 2005,09-10/01/2005,AFS 2m,16:40,25.385
Jan 2005,09-10/01/2005,AFS 2m,16:50,28.15
Jan 2005,09-10/01/2005,AFS 2m,17:00,38.63
Jan 2005,09-10/01/2005,AFS 2m,17:10,76.5
Jan 2005,09-10/01/2005,AFS 2m,17:20,78.8
Jan 2005,09-10/01/2005,AFS 2m,17:30,90.55
Jan 2005,09-10/01/2005,AFS 2m,17:40,85.05
Jan 2005,09-10/01/2005,AFS 2m,17:50,85.4
Jan 2005,09-10/01/2005,AFS 2m,18:00,80.8
Jan 2005,09-10/01/2005,AFS 2m,18:10,77.6
Jan 2005,09-10/01/2005,AFS 2m,18:20,69.51
Jan 2005,09-10/01/2005,AFS 2m,18:30,61.42
Jan 2005,09-10/01/2005,AFS 2m,18:40,53.33
Jan 2005,09-10/01/2005,AFS 2m,18:50,45.24
Jan 2005,09-10/01/2005,AFS 2m,19:00,17.15
Jan 2005,09-10/01/2005,AFS 2m,19:10,5.182
Jan 2005,09-10/01/2005,AFS 2m,19:20,1.56
Jan 2005,09-10/01/2005,AFS 2m,5:40,0.5815
Jan 2005,09-10/01/2005,AFS 2m,5:50,0.785
Jan 2005,09-10/01/2005,AFS 2m,6:00,0.9535
Jan 2005,09-10/01/2005,AFS 2m,6:10,1.1045
Jan 2005,09-10/01/2005,AFS 2m,6:20,1.2955
Jan 2005,09-10/01/2005,AFS 2m,6:30,3.6135
Jan 2005,09-10/01/2005,AFS 2m,6:40,6.68
Jan 2005,09-10/01/2005,AFS 2m,6:50,11.445
Jan 2005,09-10/01/2005,AFS 2m,7:00,11.125
Jan 2005,09-10/01/2005,AFS 2m,7:10,11.395
Jan 2005,09-10/01/2005,AFS 2m,7:20,7.315
Jan 2005,09-10/01/2005,AFS 2m,7:30,10.62
Jan 2005,09-10/01/2005,AFS 2m,7:40,18.07
Jan 2005,09-10/01/2005,AFS 2m,7:50,28.75
Jan 2005,09-10/01/2005,AFS 2m,8:00,41.435
Jan 2005,09-10/01/2005,AFS 2m,8:10,42.335
Jan 2005,09-10/01/2005,AFS 2m,8:20,33.13
Jan 2005,09-10/01/2005,AFS 2m,8:30,49.98
Jan 2005,09-10/01/2005,AFS 2m,8:40,60.6
Jan 2005,09-10/01/2005,AFS 2m,8:50,59.6
Jan 2005,09-10/01/2005,AFS 2m,9:00,72.75
Jan 2005,09-10/01/2005,AFS 2m,9:10,81.4
Jan 2005,09-10/01/2005,AFS 2m,9:20,57.7
Jan 2005,09-10/01/2005,AFS 2m,9:30,45.89
Jan 2005,09-10/01/2005,AFS 2m,9:40,32.91
Jan 2005,09-10/01/2005,AFS 2m,9:50,27.605
Jan 2005,14-15/01/2005,AFS 2m,10:00,112.3
Jan 2005,14-15/01/2005,AFS 2m,10:10,116.6
Jan 2005,14-15/01/2005,AFS 2m,10:20,98.15
Jan 2005,14-15/01/2005,AFS 2m,10:30,88.1
Jan 2005,14-15/01/2005,AFS 2m,10:40,87.55
Jan 2005,14-15/01/2005,AFS 2m,10:50,88.8
Jan 2005,14-15/01/2005,AFS 2m,11:00,96.5
Jan 2005,14-15/01/2005,AFS 2m,11:10,90.75
Jan 2005,14-15/01/2005,AFS 2m,11:20,71.0
Jan 2005,14-15/01/2005,AFS 2m,11:30,74.55
Jan 2005,14-15/01/2005,AFS 2m,11:40,76.05
Jan 2005,14-15/01/2005,AFS 2m,11:50,70.15
Jan 2005,14-15/01/2005,AFS 2m,12:00,71.25
Jan 2005,14-15/01/2005,AFS 2m,12:10,74.65
Jan 2005,14-15/01/2005,AFS 2m,12:20,79.25
Jan 2005,14-15/01/2005,AFS 2m,12:30,77.1
Jan 2005,14-15/01/2005,AFS 2m,12:40,89.45
Jan 2005,14-15/01/2005,AFS 2m,12:50,81.95
Jan 2005,14-15/01/2005,AFS 2m,13:00,103.45
Jan 2005,14-15/01/2005,AFS 2m,13:10,99.2
Jan 2005,14-15/01/2005,AFS 2m,13:20,98.6
Jan 2005,14-15/01/2005,AFS 2m,13:30,85.1
Jan 2005,14-15/01/2005,AFS 2m,13:40,91.6
Jan 2005,14-15/01/2005,AFS 2m,13:50,84.1
Jan 2005,14-15/01/2005,AFS 2m,14:00,84.85
Jan 2005,14-15/01/2005,AFS 2m,14:10,98.15
Jan 2005,14-15/01/2005,AFS 2m,14:20,95.95
Jan 2005,14-15/01/2005,AFS 2m,14:30,96.05
Jan 2005,14-15/01/2005,AFS 2m,14:40,111.5
Jan 2005,14-15/01/2005,AFS 2m,14:50,111.45
Jan 2005,14-15/01/2005,AFS 2m,15:00,98.7
Jan 2005,14-15/01/2005,AFS 2m,15:10,113.0
Jan 2005,14-15/01/2005,AFS 2m,15:20,112.05
Jan 2005,14-15/01/2005,AFS 2m,15:30,100.3
Jan 2005,14-15/01/2005,AFS 2m,15:40,89.2
Jan 2005,14-15/01/2005,AFS 2m,15:50,90.5
Jan 2005,14-15/01/2005,AFS 2m,16:00,141.95
Jan 2005,14-15/01/2005,AFS 2m,16:10,152.2
Jan 2005,14-15/01/2005,AFS 2m,16:20,133.45
Jan 2005,14-15/01/2005,AFS 2m,16:30,108.8
Jan 2005,14-15/01/2005,AFS 2m,16:40,90.95
Jan 2005,14-15/01/2005,AFS 2m,16:50,95.85
Jan 2005,14-15/01/2005,AFS 2m,17:00,83.3
Jan 2005,14-15/01/2005,AFS 2m,17:10,98.4
Jan 2005,14-15/01/2005,AFS 2m,17:20,88.7
Jan 2005,14-15/01/2005,AFS 2m,17:30,86.0
Jan 2005,14-15/01/2005,AFS 2m,17:40,94.05
Jan 2005,14-15/01/2005,AFS 2m,17:50,89.55
Jan 2005,14-15/01/2005,AFS 2m,18:00,71.35
Jan 2005,14-15/01/2005,AFS 2m,18:10,61.8
Jan 2005,14-15/01/2005,AFS 2m,18:20,46.48
Jan 2005,14-15/01/2005,AFS 2m,18:30,38.601
Jan 2005,14-15/01/2005,AFS 2m,18:40,31.722
Jan 2005,14-15/01/2005,AFS 2m,18:50,24.84
Jan 2005,14-15/01/2005,AFS 2m,19:00,14.964
Jan 2005,14-15/01/2005,AFS 2m,19:10,5.084
Jan 2005,14-15/01/2005,AFS 2m,19:20,1.794
Jan 2005,14-15/01/2005,AFS 2m,5:40,0.1144
Jan 2005,14-15/01/2005,AFS 2m,5:50,0.5144
Jan 2005,14-15/01/2005,AFS 2m,6:00,0.728
Jan 2005,14-15/01/2005,AFS 2m,6:10,1.336
Jan 2005,14-15/01/2005,AFS 2m,6:20,2.111
Jan 2005,14-15/01/2005,AFS 2m,6:30,2.6355
Jan 2005,14-15/01/2005,AFS 2m,6:40,7.165
Jan 2005,14-15/01/2005,AFS 2m,6:50,15.505
Jan 2005,14-15/01/2005,AFS 2m,7:00,22.45
Jan 2005,14-15/01/2005,AFS 2m,7:10,36.05
Jan 2005,14-15/01/2005,AFS 2m,7:20,50.55
Jan 2005,14-15/01/2005,AFS 2m,7:30,41.64
Jan 2005,14-15/01/2005,AFS 2m,7:40,47.18
Jan 2005,14-15/01/2005,AFS 2m,7:50,66.15
Jan 2005,14-15/01/2005,AFS 2m,8:00,54.1
Jan 2005,14-15/01/2005,AFS 2m,8:10,58.3
Jan 2005,14-15/01/2005,AFS 2m,8:20,57.05
Jan 2005,14-15/01/2005,AFS 2m,8:30,68.8
Jan 2005,14-15/01/2005,AFS 2m,8:40,77.55
Jan 2005,14-15/01/2005,AFS 2m,8:50,87.5
Jan 2005,14-15/01/2005,AFS 2m,9:00,72.75
Jan 2005,14-15/01/2005,AFS 2m,9:10,71.7
Jan 2005,14-15/01/2005,AFS 2m,9:20,82.6
Jan 2005,14-15/01/2005,AFS 2m,9:30,79.7
Jan 2005,14-15/01/2005,AFS 2m,9:40,73.35
Jan 2005,14-15/01/2005,AFS 2m,9:50,76.7
Jan 2005,18-19/01/2005,AFS 2m,10:00,33.57
Jan 2005,18-19/01/2005,AFS 2m,10:10,99.12
Jan 2005,18-19/01/2005,AFS 2m,10:20,51.34
Jan 2005,18-19/01/2005,AFS 2m,10:30,57.72
Jan 2005,18-19/01/2005,AFS 2m,10:40,52.11
Jan 2005,18-19/01/2005,AFS 2m,10:50,50.12
Jan 2005,18-19/01/2005,AFS 2m,11:00,81.1
Jan 2005,18-19/01/2005,AFS 2m,11:10,191.1
Jan 2005,18-19/01/2005,AFS 2m,11:20,33.38
Jan 2005,18-19/01/2005,AFS 2m,11:30,36.47
Jan 2005,18-19/01/2005,AFS 2m,11:40,33.71
Jan 2005,18-19/01/2005,AFS 2m,11:50,34.9
Jan 2005,18-19/01/2005,AFS 2m,12:00,25.53
Jan 2005,18-19/01/2005,AFS 2m,12:10,32.62
Jan 2005,18-19/01/2005,AFS 2m,12:20,37.31
Jan 2005,18-19/01/2005,AFS 2m,12:30,47.18
Jan 2005,18-19/01/2005,AFS 2m,12:40,42.98
Jan 2005,18-19/01/2005,AFS 2m,12:50,30.94
Jan 2005,18-19/01/2005,AFS 2m,13:00,33.8
Jan 2005,18-19/01/2005,AFS 2m,13:10,38.53
Jan 2005,18-19/01/2005,AFS 2m,13:20,42.44
Jan 2005,18-19/01/2005,AFS 2m,13:30,67.81
Jan 2005,18-19/01/2005,AFS 2m,13:40,49.8
Jan 2005,18-19/01/2005,AFS 2m,13:50,34.92
Jan 2005,18-19/01/2005,AFS 2m,14:00,46.18
Jan 2005,18-19/01/2005,AFS 2m,14:10,49.6
Jan 2005,18-19/01/2005,AFS 2m,14:20,52.01
Jan 2005,18-19/01/2005,AFS 2m,14:30,50.46
Jan 2005,18-19/01/2005,AFS 2m,14:40,51.08
Jan 2005,18-19/01/2005,AFS 2m,14:50,147.6
Jan 2005,18-19/01/2005,AFS 2m,15:00,361.3
Jan 2005,18-19/01/2005,AFS 2m,15:10,66.36
Jan 2005,18-19/01/2005,AFS 2m,15:20,40.8
Jan 2005,18-19/01/2005,AFS 2m,15:30,134.1
Jan 2005,18-19/01/2005,AFS 2m,15:40,87.74
Jan 2005,18-19/01/2005,AFS 2m,15:50,73.3
Jan 2005,18-19/01/2005,AFS 2m,16:00,105.0
Jan 2005,18-19/01/2005,AFS 2m,16:10,485.9
Jan 2005,18-19/01/2005,AFS 2m,16:20,234.75
Jan 2005,18-19/01/2005,AFS 2m,16:30,366.0
Jan 2005,18-19/01/2005,AFS 2m,16:40,43.86
Jan 2005,18-19/01/2005,AFS 2m,16:50,34.31
Jan 2005,18-19/01/2005,AFS 2m,17:00,25.66
Jan 2005,18-19/01/2005,AFS 2m,17:10,42.0
Jan 2005,18-19/01/2005,AFS 2m,17:20,40.21
Jan 2005,18-19/01/2005,AFS 2m,17:30,29.66
Jan 2005,18-19/01/2005,AFS 2m,17:40,22.31
Jan 2005,18-19/01/2005,AFS 2m,17:50,24.38
Jan 2005,18-19/01/2005,AFS 2m,18:00,25.13
Jan 2005,18-19/01/2005,AFS 2m,18:10,17.14
Jan 2005,18-19/01/2005,AFS 2m,18:20,16.08
Jan 2005,18-19/01/2005,AFS 2m,18:30,15.35
Jan 2005,18-19/01/2005,AFS 2m,18:40,12.735
Jan 2005,18-19/01/2005,AFS 2m,18:50,10.12
Jan 2005,18-19/01/2005,AFS 2m,19:00,7.505
Jan 2005,18-19/01/2005,AFS 2m,19:10,4.89
Jan 2005,18-19/01/2005,AFS 2m,19:20,2.275
Jan 2005,18-19/01/2005,AFS 2m,5:40,0.1144
Jan 2005,18-19/01/2005,AFS 2m,5:50,0.419
Jan 2005,18-19/01/2005,AFS 2m,6:00,1.002
Jan 2005,18-19/01/2005,AFS 2m,6:10,1.585
Jan 2005,18-19/01/2005,AFS 2m,6:20,2.168
Jan 2005,18-19/01/2005,AFS 2m,6:30,2.536
Jan 2005,18-19/01/2005,AFS 2m,6:40,3.315
Jan 2005,18-19/01/2005,AFS 2m,6:50,3.491
Jan 2005,18-19/01/2005,AFS 2m,7:00,4.656
Jan 2005,18-19/01/2005,AFS 2m,7:10,6.044
